Source,Target,Type,Id,Label,Weight,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3628,3585,Directed,6079,,1,2024-11-20,"<[2024-11-20, 2024-11-20]>",https://bsky.app/profile/hernanbergstein.bsky.social/post/3lbetozxfjc2v,0,0,0,0,0,0,0,0,"Pero este no es el mapa de palestina....

Es el mapa de Israel y de Palestina.",replied_to,5215
3629,30,Directed,6080,,1,2024-11-22,"<[2024-11-22, 2024-11-22]>",https://bsky.app/profile/megamaniaco.bsky.social/post/3lbiozpjbz22o,0,0,0,0,0,0,0,0,"No sé yo, creo que Valencia está ahí ahí",replied_to,5220
3630,30,Directed,6081,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/marioredemptionarc.bsky.social/post/3lbim7ngo2k2z,0,0,0,0,0,0,0,0,"Me da hasta pena pensar en el comunity manager que ha escrito eso entre los gritos de quince personas, sin contar a las que estuvieran al teléfono. Pero es increíble lo mal redactado que está",replied_to,5221
3631,30,Directed,6082,,1,2024-11-22,"<[2024-11-22, 2024-11-22]>",https://bsky.app/profile/marianlucas.bsky.social/post/3lbipmri5jk2a,0,0,0,0,0,0,0,0,"""Ha sido un error. No volverá a pasar"". Suena exactamente igual de sincero.",replied_to,5222
3632,30,Directed,6083,,1,2024-11-22,"<[2024-11-22, 2024-11-22]>",https://bsky.app/profile/ltorres.bsky.social/post/3lbiot5jwi224,0,0,0,0,0,0,0,0,Seguro ? Y Mazon ?,replied_to,5223
3633,3632,Directed,6084,,1,2024-11-22,"<[2024-11-22, 2024-11-22]>",https://bsky.app/profile/elbajonazo.bsky.social/post/3lbiphslmh22y,0,0,0,0,0,0,0,0,MIRA. JUSTO EN ÉL ESTABA PENSANDO,replied_to,5224
3633,6158,Directed,6085,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/elbajonazo.bsky.social/post/3lbiiaeousc2t,0,0,0,0,0,0,0,0,Creo que él mismo ha sido quien ha hablado con Broncano y le ha explicado la situación,replied_to,9613
3634,3634,Directed,6086,,1,2024-11-20,"<[2024-11-20, 2024-11-20]>",https://bsky.app/profile/tortondo.bsky.social/post/3lbek3e6r5s2m,0,0,0,0,0,0,0,0,,replied_to,9093
3634,3940,Directed,6087,,1,2024-11-20,"<[2024-11-20, 2024-11-20]>",https://bsky.app/profile/tortondo.bsky.social/post/3lbezt36wic2e,0,0,0,0,0,0,0,0,Tuya es.,replied_to,9105
3634,5884,Directed,6088,,1,2024-11-20,"<[2024-11-20, 2024-11-20]>",https://bsky.app/profile/tortondo.bsky.social/post/3lbeupl4xms2l,0,0,0,0,0,0,0,0,"Maravilla.
""¡Viva México, cabrones!""",replied_to,9113
3634,5904,Directed,6089,,1,2024-11-20,"<[2024-11-20, 2024-11-20]>",https://bsky.app/profile/tortondo.bsky.social/post/3lbevvh6wyk2e,0,0,0,0,0,0,0,0,"Aquí también, siempre. ;)",replied_to,9144
3635,42,Directed,6090,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/nuriaespi.bsky.social/post/3lbhpi37mtk23,0,0,0,0,0,0,0,0,"Qué asco de tía, es repugnante",replied_to,5227
3636,42,Directed,6091,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/airejsb.bsky.social/post/3lbhq4viv4c2m,0,0,0,0,0,0,0,0,Muy interesante el mencionado libro hagiográfico….. para llevarlo al mismo lugar al que llevamos la fruta podrida que tanto le gusta a la señora en cuestión: la basura (aunque en distinto contenedor porque nosotros reciclamos),replied_to,5228
3637,42,Directed,6092,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/fernandovelilla.bsky.social/post/3lbhofl2mlk2f,0,0,0,0,0,0,0,0,Parece fake pero lo peor de todo es que no lo es.,replied_to,5229
3638,42,Directed,6093,,1,2024-11-22,"<[2024-11-22, 2024-11-22]>",https://bsky.app/profile/fnacenlucha.bsky.social/post/3lbjcygtm7s2w,0,0,0,0,0,0,0,0,Dejad de promocionar esa 💩 por favor.😉,replied_to,5231
3639,42,Directed,6094,,1,2024-11-22,"<[2024-11-22, 2024-11-22]>",https://bsky.app/profile/bigcrunch8.bsky.social/post/3lbjeiwtu3c2d,0,0,0,0,0,0,0,0,El libro de un lametraserillos,replied_to,5236
3639,71,Directed,6095,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/bigcrunch8.bsky.social/post/3lbihj4mga22t,0,0,0,0,0,0,0,0,"Yo he dejado los animales.
Pero los de verdad. No la basura de gomaespuma con forma de hormiga que maneja la basura pelirroja mafiosa",replied_to,9632
3640,71,Directed,6096,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/elnogues.bsky.social/post/3lbhnai6o6s24,0,0,0,0,0,0,0,0,"Papel mojado, pero es un avance.",replied_to,5238
3641,71,Directed,6097,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/malloya.bsky.social/post/3lbhgzl6ens2c,0,0,0,0,0,0,0,0,Y como se supone que van a detenerlo?,replied_to,5239
3641,3642,Directed,6098,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/malloya.bsky.social/post/3lbhhpewllk2c,0,0,0,0,0,0,0,0,ICC? Cámara de comercio internacional?,replied_to,5240
3641,3046,Directed,6099,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/malloya.bsky.social/post/3lbhjlenuek2c,0,0,0,0,0,0,0,0,Ah gracias,replied_to,5242
3641,3643,Directed,6100,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/malloya.bsky.social/post/3lbhsfsyid22o,0,0,0,0,0,0,0,0,"Jajajaja, vale ahora se entiende mejor",replied_to,5244
3643,3046,Directed,6101,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/continueth33.bsky.social/post/3lbhscid5r22d,0,0,0,0,0,0,0,0,"🤣 a mi me ha hecho mucha gracia, si va por donde creo, es un corte/meme de Aramis Fuster lo del “Idiomas, querida” y se usa con todo el cariño y guasa del mundo",replied_to,5243
3644,3645,Directed,6102,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/agoiro.bsky.social/post/3lbhlg2vvhs2v,0,0,0,0,0,0,0,0," No cuesta nada ser agradable 👍🏼
También es cierto que, en general, se tiende a malinterpretar la intención de lo escrito.",replied_to,5245
3644,6331,Directed,6103,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/agoiro.bsky.social/post/3lbg5xazrls2l,0,0,0,0,0,0,0,0,📌,replied_to,9889
3646,71,Directed,6104,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/gabric.bsky.social/post/3lbhukgsb7c2b,0,0,0,0,0,0,0,0,"Bueno, algo es algo y esto es importante, aunque con la entrada de Trump, se enturbiará el panorama internacional. Pero ya estaba tardando la resolución!!",replied_to,5246
3646,45,Directed,6105,,1,2024-11-19,"<[2024-11-19, 2024-11-19]>",https://bsky.app/profile/gabric.bsky.social/post/3lbde7ydse22f,0,0,0,0,0,0,0,0,"Bienvenido y gracias por tu trabajo, siempre interesante y comprometido.",replied_to,5701
3646,1246,Directed,6106,,1,2024-11-22,"<[2024-11-22, 2024-11-22]>",https://bsky.app/profile/gabric.bsky.social/post/3lbjrs4z2zc2h,0,0,0,0,0,0,0,0,Jajaja,replied_to,8869
3646,3634,Directed,6107,,1,2024-11-20,"<[2024-11-20, 2024-11-20]>",https://bsky.app/profile/gabric.bsky.social/post/3lbfcbd5wyk2f,0,0,0,0,0,0,0,0,Que coletilla más acertada jejeje!!,replied_to,9089
3647,71,Directed,6108,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/leonora52.bsky.social/post/3lbhqv3mlh225,0,0,0,0,0,0,0,0,Y el orate que nos gobierna ya se opuso,replied_to,5247
3647,3768,Directed,6109,,1,2024-11-19,"<[2024-11-19, 2024-11-19]>",https://bsky.app/profile/leonora52.bsky.social/post/3lbcumkial22a,0,0,0,0,0,0,0,0,Cada cual que hable cómo quiera y no critique al que lo hace distinto,replied_to,5426
3648,71,Directed,6110,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/queroyo.bsky.social/post/3lbhril6jss2x,0,0,0,0,0,0,0,0,Ya era hora!!!,replied_to,5248
3649,71,Directed,6111,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/allinasp13.bsky.social/post/3lbhqczf2622t,0,0,0,0,0,0,0,0,No vale para nada,replied_to,5249
3650,71,Directed,6112,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/jonathhanj.bsky.social/post/3lbhknqvyjk2e,0,0,0,0,0,0,0,0,A buenas horas se dan cuenta...,replied_to,5250
3650,3741,Directed,6113,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/jonathhanj.bsky.social/post/3lbhkoszhbs2e,0,0,0,0,0,0,0,0,Detendrá lo que está haciendo?,replied_to,5370
3651,71,Directed,6114,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/ferkuby.bsky.social/post/3lbhyleflek26,0,0,0,0,0,0,0,0,"No nos darán esa satisfacción, aunque solo fuera un ratito.",replied_to,5251
3652,71,Directed,6115,,2,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/tleohoy.bsky.social/post/3lbhkmn6lns24,0,0,0,0,0,0,0,0,"Por fin, ya era hora. Miles de personas asesinadas, detenidas, torturadas y el genocida de Netanyahu tan tranquilo. A ver sí se materializa de manera inmediata.",replied_to,5253
3653,71,Directed,6117,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/yoryogarciadiaz.bsky.social/post/3lbhyelcwfk2m,0,0,0,0,0,0,0,0,"#CorteInternacional 
#Wanted
#NetanyahuCriminal 
#GallantCrinimal
#IsraelGenocida
#CriminalesDeGuerra
#BoicotIsrael",replied_to,5254
3653,5050,Directed,6118,,1,2024-11-26,"<[2024-11-26, 2024-11-26]>",https://bsky.app/profile/yoryogarciadiaz.bsky.social/post/3lbthm527cc2j,0,0,0,0,0,0,0,0,"Hola @atresmediacom.bsky.social si #PabloMotos
#ElHormiguero
@elhormiguero.bsky.social difunde un bulo de #ElMundo @elmundoes.extwitter.link ¿se os puede llamar BULEROS?
#ElBulero #PabloBulero
bsky.app/profile/span...",quoted,8775
3653,6078,Directed,6119,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/yoryogarciadiaz.bsky.social/post/3lbihlkucas2i,0,0,0,0,0,0,0,0,"Lo de #PabloMotos #ElHormiguero #Antena3
@atresmediacom.bsky.social ES UNA PUTA VERGÜENZA QUE ROBEN O PROHIBAN LA ENTREVISTA al invitado #JorgeMartín @larevueltatve.bsky.social #LaRevuelta con #Broncano
#MásRevuelta
#NadaDeHormiguero
#StopMafia
#AntenaRoba3
bsky.app/profile/lare...",quoted,9455
3654,71,Directed,6120,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/mentedetisica.bsky.social/post/3lbhxskwugs23,0,0,0,0,0,0,0,0,Una noticia buena… que no servirá para nada 😞,replied_to,5255
3655,71,Directed,6121,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/centro77.bsky.social/post/3lbhmwcv4ps2j,0,0,0,0,0,0,0,0,"No es la primera no?, y ahí sigue",replied_to,5256
3656,71,Directed,6122,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/carmillafran.bsky.social/post/3lbhnnnrq2k2w,0,0,0,0,0,0,0,0,"Que significa esto en la práctica?  Porque siento q es como decir ""Netanyahu feo nos caes mal, ojalá te mueras""",replied_to,5257
3657,71,Directed,6123,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/enelloestamos.bsky.social/post/3lbhuk6vq5k2f,0,0,0,0,0,0,0,0,👏👏👏👏👏👏 Biennnnnn,replied_to,5258
3657,45,Directed,6124,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/enelloestamos.bsky.social/post/3lizcn3nbts2l,0,0,0,0,0,0,0,0,Qué bueno es!!!! Y la cara de tonto que se le queda al barbas……,replied_to,7028
3657,166,Directed,6125,,1,2025-02-24,"<[2025-02-24, 2025-02-24]>",https://bsky.app/profile/enelloestamos.bsky.social/post/3liwadhdtbc2k,0,0,0,0,0,0,0,0,"Anda Juanlu, como te pone !!!! Estoy de acuerdo con ella totalmente. 👍",replied_to,9239
3658,71,Directed,6126,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/lacomediahumana.bsky.social/post/3lbhgzjo7nc2f,0,0,0,0,0,0,0,0,Trump lo acoje en su seno,replied_to,5259
3658,107,Directed,6127,,1,2024-11-15,"<[2024-11-15, 2024-11-15]>",https://bsky.app/profile/lacomediahumana.bsky.social/post/3layhja7pl22l,0,0,0,0,0,0,0,0,Cuanta basura junta,replied_to,6156
3659,71,Directed,6128,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/pasabaporaki.bsky.social/post/3lbhjcsftec2u,0,0,0,0,0,0,0,0,Aleluya!! Ahora solo falta que alguien lo engañe y pise un país que detenga al puto nazionalsionista genocida,replied_to,5260
3660,71,Directed,6129,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/kamchatka-h.bsky.social/post/3lbhlpcr5mk2g,0,0,0,0,0,0,0,0,,replied_to,5261
3660,4144,Directed,6130,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/kamchatka-h.bsky.social/post/3lbihrrk7es2u,0,0,0,0,0,0,0,0,"La denuncia, te refieres, como no, a la de Manos Limpias, el sindicato ultraderechista sin socios, el juez la tiene que admitir. Otra cosa es que luego diga que no procede, como le hicieron a Pedro Sánchez.🤷",replied_to,9052
3660,3660,Directed,6131,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/kamchatka-h.bsky.social/post/3lbihwahi422u,0,0,0,0,0,0,0,0,"Aquí, que no hay fachas y buleros, tenemos que informarnos unos a otros, para que la comunidad crezca y la ultraderecha muera, políticamente.",replied_to,9053
3660,166,Directed,6132,,1,2024-11-09,"<[2024-11-09, 2024-11-09]>",https://bsky.app/profile/kamchatka-h.bsky.social/post/3lajyx5bnwh24,0,0,0,0,0,0,0,0,"No. Aquí estamos los demócratas que disfrutamos de la libertad, pero sin la obligación de 🍺🍺🤪
Preferimos las leyes, bien aplicadas.",replied_to,10013
3661,71,Directed,6133,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/nubec.bsky.social/post/3lbhosvm5qk24,0,0,0,0,0,0,0,0,"Tarde, pero esperado. Se agradece.",replied_to,5262
3662,3181,Directed,6134,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/ratapeluda.bsky.social/post/3lbhtxe7b5s2s,0,0,0,0,0,0,0,0,Ya está llorando con que eso es antisemitismo... Pobrecito,replied_to,5264
3662,3679,Directed,6135,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/ratapeluda.bsky.social/post/3lbhu2ujcwc2s,0,0,0,0,0,0,0,0,"Hombre, ahora comerciar con un criminal de guerra debería evitarse masnque antes... Digo...que ya se sabía, pero ahora a ver quién es el guapo que hace negocios. No queda muy bien la foto.",replied_to,5288
3662,3650,Directed,6136,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/ratapeluda.bsky.social/post/3lbhluqtbr22s,0,0,0,0,0,0,0,0,"Al menos enrrarece la posición de Alemania...ahora estan defendiendo que un criminal de guerra buscado por la CPI pueda hacer lo que quiera...que es lo que todos sabíamos, pero se hace raro.",replied_to,5371
3663,71,Directed,6137,,1,2024-11-22,"<[2024-11-22, 2024-11-22]>",https://bsky.app/profile/sulee48.bsky.social/post/3lbj6jgrz7s2u,0,0,0,0,0,0,0,0,,replied_to,5265
3664,71,Directed,6138,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/saint-denis.bsky.social/post/3lbhh36yag225,0,0,0,0,0,0,0,0,"Ya. Papel mojado.

De verdad, si las instituciones sirvieran para lo que se crearon…",replied_to,5266
3665,71,Directed,6139,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/joatur.bsky.social/post/3lbic6bahfs2y,0,0,0,0,0,0,0,0,Una fantástica noticia aunque es estremecedor lo lento que ha ido el proceso. En realidad también deberían ser juzgados los países que han ayudado a estos criminales como EEUU y Alemania!!,replied_to,5268
3666,71,Directed,6140,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/txiripa.bsky.social/post/3lbhiknipfk25,0,0,0,0,0,0,0,0,"Ojala caiga todo el peso de la ley sobre éste ""GENOCIDA""",replied_to,5270
3667,71,Directed,6141,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/edwingomez.bsky.social/post/3lbhi57dmy22h,0,0,0,0,0,0,0,0,Ojalá todas las naciones del mundo compartieran la decisión de la corte pero desafortunadamente ya sabemos que no será así.,replied_to,5271
3668,71,Directed,6142,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/concemo.bsky.social/post/3lbhnz2e2d222,0,0,0,0,0,0,0,0,¡No habrá paz para los malvados! #NetanyahuCriminalWar,replied_to,5272
3669,71,Directed,6143,,1,2024-11-22,"<[2024-11-22, 2024-11-22]>",https://bsky.app/profile/ibrinpaz58.bsky.social/post/3lbkslk27ic22,0,0,0,0,0,0,0,0,Ya era hora. Más vale tarde que nunca.,replied_to,5273
3670,71,Directed,6144,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/mjdiazromance.bsky.social/post/3lbhkingdgs2b,0,0,0,0,0,0,0,0,¿De qué vale eso? ¿Van a ir a su casa a detenerlo?,replied_to,5274
3671,71,Directed,6145,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/braisra.bsky.social/post/3lbhio73a3k2u,0,0,0,0,0,0,0,0,Buen momento para invitar a Netanyahu a España 🇪🇦.,replied_to,5275
3671,3634,Directed,6146,,1,2024-11-20,"<[2024-11-20, 2024-11-20]>",https://bsky.app/profile/braisra.bsky.social/post/3lbfv2a74722r,0,0,0,0,0,0,0,0,🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷 VIVA FRANCOOOOOO 🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷,replied_to,9109
3672,3204,Directed,6147,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/alimara.bsky.social/post/3lbhs4ahoic22,0,0,0,0,0,0,0,0,En gusano estaría bien.,replied_to,5278
3673,71,Directed,6148,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/josean78.bsky.social/post/3lbhzcwbl5c2v,0,0,0,0,0,0,0,0,"Y que país se atrevería a detenerlo? 
Mientras este amparado por EEUU no hay nada que hacer",replied_to,5280
3674,71,Directed,6149,,3,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/panicorfila.bsky.social/post/3lbil27gzt22c,0,0,0,0,0,0,0,0,🤷‍♂️,replied_to,9508
3675,3674,Directed,6152,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/xoanadafonte.bsky.social/post/3lbinu4hr4c2o,0,0,0,0,0,0,0,0,"Uyyy! por poco, Pànic
""A todo Porco lle chega seu San Martiño""",replied_to,5282
3676,71,Directed,6153,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/bartolowar.bsky.social/post/3lbhhdx7mhs2d,0,0,0,0,0,0,0,0,Se van a limpiar el culo con la orden y lo sabes,replied_to,5283
3676,3677,Directed,6154,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/bartolowar.bsky.social/post/3lbhvqpih5c2r,0,0,0,0,0,0,0,0,Ojalá pero no creo que ningún país europeo se atreva (Francia incluida) y sólo China tendría la fuerza para hacerlo y acarrear con las consecuencias otra cosa es que quiera.,replied_to,5285
3676,45,Directed,6155,,2,2024-11-25,"<[2024-11-25, 2024-11-25]>",https://bsky.app/profile/bartolowar.bsky.social/post/3lbrr57w2q22x,0,0,0,0,0,0,0,0,¿Habéis hecho algún programa sobre el #Autismo en España y la educación #Inclusiva?,replied_to,8859
3677,3676,Directed,6157,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/nefereltiti.bsky.social/post/3lbhvhwwl5k2x,0,0,0,0,0,0,0,0,"Mientras no salga de Israel, salvo a Rusia o EEUU...",replied_to,5284
3677,3682,Directed,6158,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/nefereltiti.bsky.social/post/3lbhvfiggi22x,0,0,0,0,0,0,0,0,"Antisemitas no, que los palestinos también son semitas. Antisionistas sí.",replied_to,5293
3677,3683,Directed,6159,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/nefereltiti.bsky.social/post/3lbi4tczcmk2x,0,0,0,0,0,0,0,0,Efectivamente. Bien explicado,replied_to,5295
3678,71,Directed,6160,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/panycirco.bsky.social/post/3lbhmg4deps2z,0,0,0,0,0,0,0,0,Por fin un poco de valentía y justicia aunque sólo sea en un papel. Pero es muy importante. Porque entren o no en prisión se les puede llamar ya criminales con todas las letras,replied_to,5286
3679,71,Directed,6161,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/carlossanzperegrin.bsky.social/post/3lbhhas5xvs2n,0,0,0,0,0,0,0,0,No servirá de nada pero había que hacerlo.,replied_to,5287
3680,71,Directed,6162,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/calabaza-2.bsky.social/post/3lbhiboehxk2s,0,0,0,0,0,0,0,0,Van a ir a su fortaleza a detenerlo?,replied_to,5289
3681,71,Directed,6163,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/jverbo.bsky.social/post/3lbhhs77tnc2n,0,0,0,0,0,0,0,0,"Me lo imagino preocupadísimo por la noticia. Vamos, un sinvivir.",replied_to,5290
3682,3046,Directed,6164,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/tenazas.bsky.social/post/3lbhjldnk6s2w,0,0,0,0,0,0,0,0,"Tarde o temprano, todos seremos antisemitas. Va en función del radio de alcance de sus misiles.",replied_to,5292
3682,140,Directed,6165,,9,2024-12-29,"<[2024-12-29, 2024-12-29]>",https://bsky.app/profile/tenazas.bsky.social/post/3legqqzo2ak2d,0,0,0,0,0,0,0,0,"En lugar de producir alimentos de calidad para vender a Europa, España produce cerdo low cost para que China equilibre su balanza comercial. Producimos barato y contaminante.",replied_to,6451
3682,3682,Directed,6174,,1,2025-01-01,"<[2025-01-01, 2025-01-01]>",https://bsky.app/profile/tenazas.bsky.social/post/3leoftdkeks2a,0,0,0,0,0,0,0,0,"Y en octubre empezaban los hielos en la meseta y tenían que dejarlo para otro año.  

numanciasoria.es/es/la-guerra...",replied_to,6447
3682,166,Directed,6175,,1,2024-11-30,"<[2024-11-30, 2024-11-30]>",https://bsky.app/profile/tenazas.bsky.social/post/3lc77obxzfs2i,0,0,0,0,0,0,0,0,"Las deportistas trans son 0 problema real, 100% postureo. 
El feminismo de las señoras bien.",replied_to,9345
3682,6024,Directed,6176,,3,2024-12-01,"<[2024-12-01, 2024-12-01]>",https://bsky.app/profile/tenazas.bsky.social/post/3lcaaq2j7qs2c,0,0,0,0,0,0,0,0,"No me hablas de algo real, sino de un discurso dogmático. Te inventas un problema para enmascarar tus intereses. Trumpismo puro.",replied_to,9357
3683,3677,Directed,6179,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/sr-cero.bsky.social/post/3lbi43bkkv225,0,0,0,0,0,0,0,0,Así es. Se tiene un gran desconocimiento sobre lo que es ser sionista y ser semita. Los sionistas (seguidores de Theodor Hert) son los causantes de este genocidio en contra de los también descendientes de Sem (árabes) que hoy habitan Palestina.,replied_to,5294
3683,3768,Directed,6180,,1,2024-11-19,"<[2024-11-19, 2024-11-19]>",https://bsky.app/profile/sr-cero.bsky.social/post/3lbcvzt4uok2t,0,0,0,0,0,0,0,0,Los carneros son muy duros de mollera. Va a costar mucho esfuerzo hacerlos entrar al redil.,replied_to,5663
3683,5522,Directed,6181,,1,2024-12-03,"<[2024-12-03, 2024-12-03]>",https://bsky.app/profile/sr-cero.bsky.social/post/3lcg4cvruos2m,0,0,0,0,0,0,0,0,Mejor expuesto imposibol,replied_to,8520
3684,3677,Directed,6182,,1,2024-11-22,"<[2024-11-22, 2024-11-22]>",https://bsky.app/profile/ramerkat.bsky.social/post/3lbiu5wfd6c2w,0,0,0,0,0,0,0,0,Ser semita no es sinónimo de inocente.,replied_to,5296
3684,71,Directed,6183,,1,2024-11-22,"<[2024-11-22, 2024-11-22]>",https://bsky.app/profile/ramerkat.bsky.social/post/3lbiu2oylc22w,0,0,0,0,0,0,0,0,Este asesino se esconderá como una rata.,replied_to,5298
3685,3046,Directed,6184,,1,2024-11-22,"<[2024-11-22, 2024-11-22]>",https://bsky.app/profile/belfegordo.bsky.social/post/3lbjyp6dmuc24,0,0,0,0,0,0,0,0,"No, si llamárselo ya se lo han llamado.",replied_to,5297
3686,71,Directed,6185,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/azpitia.bsky.social/post/3lbhmr4ncds2g,0,0,0,0,0,0,0,0,"¿El nuevo presidente de #EEUU Donald Trump, Reino Unido y la Unión Europea, seguirán apoyando a un criminal de guerra como #Netanyahu?",replied_to,5299
3687,71,Directed,6186,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/alexam.bsky.social/post/3lbhi3a7y322h,0,0,0,0,0,0,0,0,Ya era hora,replied_to,5300
3688,71,Directed,6187,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/xerardo.bsky.social/post/3lbhhdys7mc27,0,0,0,0,0,0,0,0,😔,replied_to,5301
3689,71,Directed,6188,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/vidotor.bsky.social/post/3lbi2zv4jtc2b,0,0,0,0,0,0,0,0,"Al titular le falta: ""la cual se va a pasar por los huevos"".",replied_to,5302
3690,71,Directed,6189,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/zurdo-plus.bsky.social/post/3lbhjecqpec2u,0,0,0,0,0,0,0,0,A ver quien le pone el cascabel al g....( genocida),replied_to,5303
3691,71,Directed,6190,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/abasterra.bsky.social/post/3lbhnnnd2dc2x,0,0,0,0,0,0,0,0,"Bueno, no saldrá de Israel y a seguir matando.",replied_to,5305
3692,71,Directed,6191,,1,2024-11-21,"<[2024-11-21, 2024-11-21]>",https://bsky.app/profile/malacca.bsky.social/post/3lbhrkflw4s2o,0,0,0,0,0,0,0,0,Una buena  noticia,replied_to,5307
